"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","CNPNCU","2020 constant prices and NCU","2009","2009","GBP","Pound Sterling","0","Units","2020","2020",36780.3516203366,,
"GBR","United Kingdom","CNPNCU","2020 constant prices and NCU","2010","2010","GBP","Pound Sterling","0","Units","2020","2020",36763.9456916879,,
"GBR","United Kingdom","CNPNCU","2020 constant prices and NCU","2011","2011","GBP","Pound Sterling","0","Units","2020","2020",36114.711424304,,
"GBR","United Kingdom","CNPNCU","2020 constant prices and NCU","2012","2012","GBP","Pound Sterling","0","Units","2020","2020",35658.8119140386,,
"GBR","United Kingdom","CNPNCU","2020 constant prices and NCU","2013","2013","GBP","Pound Sterling","0","Units","2020","2020",36127.8684095308,,
"GBR","United Kingdom","CNPNCU","2020 constant prices and NCU","2014","2014","GBP","Pound Sterling","0","Units","2020","2020",36208.8215781433,,
"GBR","United Kingdom","CNPNCU","2020 constant prices and NCU","2015","2015","GBP","Pound Sterling","0","Units","2020","2020",36594.0861210782,,
"GBR","United Kingdom","CNPNCU","2020 constant prices and NCU","2016","2016","GBP","Pound Sterling","0","Units","2020","2020",37012.8961883943,,
"GBR","United Kingdom","CNPNCU","2020 constant prices and NCU","2017","2017","GBP","Pound Sterling","0","Units","2020","2020",36985.2690152157,,
"GBR","United Kingdom","CNPNCU","2020 constant prices and NCU","2018","2018","GBP","Pound Sterling","0","Units","2020","2020",37050.9045432879,,
"GBR","United Kingdom","CNPNCU","2020 constant prices and NCU","2019","2019","GBP","Pound Sterling","0","Units","2020","2020",37605.8536812765,,
"GBR","United Kingdom","CNPNCU","2020 constant prices and NCU","2020","2020","GBP","Pound Sterling","0","Units","2020","2020",36986.555345623,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2000","2000","USD","US Dollar","0","Units","2020","2020",55365.7025952572,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2001","2001","USD","US Dollar","0","Units","2020","2020",55834.5992657734,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2002","2002","USD","US Dollar","0","Units","2020","2020",56274.6593658597,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2003","2003","USD","US Dollar","0","Units","2020","2020",56965.5637217267,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2004","2004","USD","US Dollar","0","Units","2020","2020",58023.4299368342,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2005","2005","USD","US Dollar","0","Units","2020","2020",58092.3516733398,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2006","2006","USD","US Dollar","0","Units","2020","2020",59013.8598788514,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2007","2007","USD","US Dollar","0","Units","2020","2020",60187.9847451486,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2008","2008","USD","US Dollar","0","Units","2020","2020",59986.2658883191,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2009","2009","USD","US Dollar","0","Units","2020","2020",60471.1085097494,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2010","2010","USD","US Dollar","0","Units","2020","2020",61047.8742268296,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2011","2011","USD","US Dollar","0","Units","2020","2020",61131.6800040717,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2012","2012","USD","US Dollar","0","Units","2020","2020",61634.2010319128,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2013","2013","USD","US Dollar","0","Units","2020","2020",61346.9094055764,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2014","2014","USD","US Dollar","0","Units","2020","2020",62263.4103581447,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2015","2015","USD","US Dollar","0","Units","2020","2020",63844.5557683489,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2016","2016","USD","US Dollar","0","Units","2020","2020",63941.8570447087,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2017","2017","USD","US Dollar","0","Units","2020","2020",64618.4522648294,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2018","2018","USD","US Dollar","0","Units","2020","2020",65302.9401423,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2019","2019","USD","US Dollar","0","Units","2020","2020",66382.5055522274,,
"USA","United States","CNPNCU","2020 constant prices and NCU","2020","2020","USD","US Dollar","0","Units","2020","2020",69391.8064217965,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2000","2000","ILS","New Israeli Sheqel","0","Units","2020","2020",149023.295473242,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2001","2001","ILS","New Israeli Sheqel","0","Units","2020","2020",151562.92581971,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2002","2002","ILS","New Israeli Sheqel","0","Units","2020","2020",145764.236483124,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2003","2003","ILS","New Israeli Sheqel","0","Units","2020","2020",140800.736067679,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2004","2004","ILS","New Israeli Sheqel","0","Units","2020","2020",138532.397698369,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2005","2005","ILS","New Israeli Sheqel","0","Units","2020","2020",138745.146269056,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2006","2006","ILS","New Israeli Sheqel","0","Units","2020","2020",142689.006825931,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2007","2007","ILS","New Israeli Sheqel","0","Units","2020","2020",145358.262396447,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2008","2008","ILS","New Israeli Sheqel","0","Units","2020","2020",141688.394402985,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2009","2009","ILS","New Israeli Sheqel","0","Units","2020","2020",138508.518216515,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2010","2010","ILS","New Israeli Sheqel","0","Units","2020","2020",137433.282781167,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2011","2011","ILS","New Israeli Sheqel","0","Units","2020","2020",138661.832560736,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2012","2012","ILS","New Israeli Sheqel","0","Units","2020","2020",140906.247904297,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2013","2013","ILS","New Israeli Sheqel","0","Units","2020","2020",141955.467048201,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2014","2014","ILS","New Israeli Sheqel","0","Units","2020","2020",142284.709060316,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2015","2015","ILS","New Israeli Sheqel","0","Units","2020","2020",146354.453706514,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2016","2016","ILS","New Israeli Sheqel","0","Units","2020","2020",151670.851710816,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2017","2017","ILS","New Israeli Sheqel","0","Units","2020","2020",155704.807604987,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2018","2018","ILS","New Israeli Sheqel","0","Units","2020","2020",159435.588694551,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2019","2019","ILS","New Israeli Sheqel","0","Units","2020","2020",162419.742929962,,
"ISR","Israel","CNPNCU","2020 constant prices and NCU","2020","2020","ILS","New Israeli Sheqel","0","Units","2020","2020",161534.294083323,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2020","2020",18152.8086972534,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2020","2020",18892.9400754557,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2020","2020",18946.7823423149,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2020","2020",19342.4521825814,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2020","2020",20290.6840292348,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2020","2020",21063.9236035827,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2020","2020",21754.9804495102,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2020","2020",22235.3620895402,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2020","2020",22569.6400928235,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2020","2020",22771.23602256,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2020","2020",23436.4575060552,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2020","2020",23360.8252140535,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2020","2020",22646.905029708,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2020","2020",22306.5360844427,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2020","2020",22741.2472151964,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2020","2020",23220.8529619546,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2020","2020",24116.4417922425,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2020","2020",24532.7877999251,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2020","2020",24958.125595245,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2020","2020",25690.8122890324,,
"SVN","Slovenia","CNPNCU","2020 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2020","2020",26269.0704798383,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2020","2020",7801.19641063243,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2020","2020",8074.18284234166,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2020","2020",8556.71727373413,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2020","2020",9385.81407844637,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2020","2020",10133.7248339323,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2020","2020",10810.9562489344,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2020","2020",11795.8210832334,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2020","2020",13715.193468216,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2020","2020",13891.3173438913,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2020","2020",13599.4985800446,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2020","2020",13461.3992253498,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2020","2020",13150.729259886,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2020","2020",13349.4798954883,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2020","2020",13667.1843754922,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2020","2020",14402.613659523,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2020","2020",15079.004758293,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2020","2020",15262.1727252152,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2020","2020",16171.2537349135,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2020","2020",17090.9875581928,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2020","2020",18332.7659999161,,
"EST","Estonia","CNPNCU","2020 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2020","2020",18805.2554384046,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2000","2000","USD","US Dollar","0","Units","2020","2020",45201.3198979376,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2001","2001","USD","US Dollar","0","Units","2020","2020",45693.2368983185,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2002","2002","USD","US Dollar","0","Units","2020","2020",46007.8194769526,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2003","2003","USD","US Dollar","0","Units","2020","2020",46545.9762787039,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2004","2004","USD","US Dollar","0","Units","2020","2020",47994.2551304069,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2005","2005","USD","US Dollar","0","Units","2020","2020",48614.8923837984,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2006","2006","USD","US Dollar","0","Units","2020","2020",48929.0689909993,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2007","2007","USD","US Dollar","0","Units","2020","2020",50279.2482768596,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2008","2008","USD","US Dollar","0","Units","2020","2020",50684.7693032932,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2009","2009","USD","US Dollar","0","Units","2020","2020",50225.1928494414,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2010","2010","USD","US Dollar","0","Units","2020","2020",51957.4061139585,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2011","2011","USD","US Dollar","0","Units","2020","2020",53600.6798454773,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2012","2012","USD","US Dollar","0","Units","2020","2020",53919.3282440152,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2013","2013","USD","US Dollar","0","Units","2020","2020",53672.2717426346,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2014","2014","USD","US Dollar","0","Units","2020","2020",54085.1342419058,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2015","2015","USD","US Dollar","0","Units","2020","2020",53635.8414091431,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2016","2016","USD","US Dollar","0","Units","2020","2020",53724.0891622131,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2017","2017","USD","US Dollar","0","Units","2020","2020",53437.0587542119,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2018","2018","USD","US Dollar","0","Units","2020","2020",53514.8272246821,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2019","2019","USD","US Dollar","0","Units","2020","2020",54020.7914912353,,
"AUS","Australia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2020","2020","USD","US Dollar","0","Units","2020","2020",55206.3936635827,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2000","2000","USD","US Dollar","0","Units","2020","2020",47860.0986214107,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2001","2001","USD","US Dollar","0","Units","2020","2020",47714.711314757,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2002","2002","USD","US Dollar","0","Units","2020","2020",48453.1637884007,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2003","2003","USD","US Dollar","0","Units","2020","2020",48581.8194610465,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2004","2004","USD","US Dollar","0","Units","2020","2020",49484.4436736349,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2005","2005","USD","US Dollar","0","Units","2020","2020",49763.891701897,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2006","2006","USD","US Dollar","0","Units","2020","2020",50524.506564447,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2007","2007","USD","US Dollar","0","Units","2020","2020",50814.3254362109,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2008","2008","USD","US Dollar","0","Units","2020","2020",51677.7103028473,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2009","2009","USD","US Dollar","0","Units","2020","2020",52578.2720365933,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2010","2010","USD","US Dollar","0","Units","2020","2020",52334.2945796686,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2011","2011","USD","US Dollar","0","Units","2020","2020",51755.1160926445,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2012","2012","USD","US Dollar","0","Units","2020","2020",52070.6677358327,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2013","2013","USD","US Dollar","0","Units","2020","2020",52128.1355266082,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2014","2014","USD","US Dollar","0","Units","2020","2020",52309.6551884715,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2015","2015","USD","US Dollar","0","Units","2020","2020",52686.0439604668,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2016","2016","USD","US Dollar","0","Units","2020","2020",53169.9778598907,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2017","2017","USD","US Dollar","0","Units","2020","2020",53136.3529599885,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2018","2018","USD","US Dollar","0","Units","2020","2020",53325.4860218118,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2019","2019","USD","US Dollar","0","Units","2020","2020",53690.0313784628,,
"AUT","Austria","USDPPP","In 2020 constant prices at 2020 USD PPPs","2020","2020","USD","US Dollar","0","Units","2020","2020",53131.8472601512,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2000","2000","USD","US Dollar","0","Units","2020","2020",51921.816962016,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2001","2001","USD","US Dollar","0","Units","2020","2020",52081.9379392926,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2002","2002","USD","US Dollar","0","Units","2020","2020",53422.8940119239,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2003","2003","USD","US Dollar","0","Units","2020","2020",53743.6339194443,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2004","2004","USD","US Dollar","0","Units","2020","2020",53463.2312244709,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2005","2005","USD","US Dollar","0","Units","2020","2020",52969.1503587303,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2006","2006","USD","US Dollar","0","Units","2020","2020",53327.4499316515,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2007","2007","USD","US Dollar","0","Units","2020","2020",53224.860382965,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2008","2008","USD","US Dollar","0","Units","2020","2020",53452.9296076202,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2009","2009","USD","US Dollar","0","Units","2020","2020",54193.8290817752,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2010","2010","USD","US Dollar","0","Units","2020","2020",53969.0247192277,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2011","2011","USD","US Dollar","0","Units","2020","2020",54520.1406100755,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2012","2012","USD","US Dollar","0","Units","2020","2020",54950.8724902214,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2013","2013","USD","US Dollar","0","Units","2020","2020",55503.3675184005,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2014","2014","USD","US Dollar","0","Units","2020","2020",55808.7979316441,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2015","2015","USD","US Dollar","0","Units","2020","2020",55427.2863649154,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2016","2016","USD","US Dollar","0","Units","2020","2020",55525.9899435912,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2017","2017","USD","US Dollar","0","Units","2020","2020",55130.1819736769,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2018","2018","USD","US Dollar","0","Units","2020","2020",55387.6952980387,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2019","2019","USD","US Dollar","0","Units","2020","2020",56021.805353764,,
"BEL","Belgium","USDPPP","In 2020 constant prices at 2020 USD PPPs","2020","2020","USD","US Dollar","0","Units","2020","2020",54326.5981747548,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2000","2000","USD","US Dollar","0","Units","2020","2020",44108.2677087065,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2001","2001","USD","US Dollar","0","Units","2020","2020",43927.0481011629,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2002","2002","USD","US Dollar","0","Units","2020","2020",43561.0773058657,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2003","2003","USD","US Dollar","0","Units","2020","2020",43579.8763181231,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2004","2004","USD","US Dollar","0","Units","2020","2020",44538.0386992806,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2005","2005","USD","US Dollar","0","Units","2020","2020",45824.1689450769,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2006","2006","USD","US Dollar","0","Units","2020","2020",47227.098079255,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2007","2007","USD","US Dollar","0","Units","2020","2020",48606.2354043073,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2008","2008","USD","US Dollar","0","Units","2020","2020",49441.7680727732,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2009","2009","USD","US Dollar","0","Units","2020","2020",49878.1336609729,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2010","2010","USD","US Dollar","0","Units","2020","2020",50024.149303565,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2011","2011","USD","US Dollar","0","Units","2020","2020",50512.0472233056,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2012","2012","USD","US Dollar","0","Units","2020","2020",51289.4093362014,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2013","2013","USD","US Dollar","0","Units","2020","2020",51923.8100066409,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2014","2014","USD","US Dollar","0","Units","2020","2020",52556.8981599616,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2015","2015","USD","US Dollar","0","Units","2020","2020",52967.5915201242,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2016","2016","USD","US Dollar","0","Units","2020","2020",52019.4558879457,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2017","2017","USD","US Dollar","0","Units","2020","2020",52765.0691285916,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2018","2018","USD","US Dollar","0","Units","2020","2020",53730.1078984874,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2019","2019","USD","US Dollar","0","Units","2020","2020",54119.3098746597,,
"CAN","Canada","USDPPP","In 2020 constant prices at 2020 USD PPPs","2020","2020","USD","US Dollar","0","Units","2020","2020",55342.0428953064,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2000","2000","USD","US Dollar","0","Units","2020","2020",17001.467460402,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2001","2001","USD","US Dollar","0","Units","2020","2020",17878.2515488835,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2002","2002","USD","US Dollar","0","Units","2020","2020",18960.8504177632,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2003","2003","USD","US Dollar","0","Units","2020","2020",20406.5427297657,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2004","2004","USD","US Dollar","0","Units","2020","2020",21353.3771851193,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2005","2005","USD","US Dollar","0","Units","2020","2020",21980.5698655897,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2006","2006","USD","US Dollar","0","Units","2020","2020",22861.8470075485,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2007","2007","USD","US Dollar","0","Units","2020","2020",23545.2859012626,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2008","2008","USD","US Dollar","0","Units","2020","2020",23672.7315081023,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2009","2009","USD","US Dollar","0","Units","2020","2020",23578.2215729613,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2010","2010","USD","US Dollar","0","Units","2020","2020",24309.3725221021,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2011","2011","USD","US Dollar","0","Units","2020","2020",24508.1196216401,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2012","2012","USD","US Dollar","0","Units","2020","2020",24557.7123489149,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2013","2013","USD","US Dollar","0","Units","2020","2020",24404.4136289563,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2014","2014","USD","US Dollar","0","Units","2020","2020",24920.5383274656,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2015","2015","USD","US Dollar","0","Units","2020","2020",25660.2261687109,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2016","2016","USD","US Dollar","0","Units","2020","2020",26574.9058253501,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2017","2017","USD","US Dollar","0","Units","2020","2020",27930.6903631665,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2018","2018","USD","US Dollar","0","Units","2020","2020",29420.908126491,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2019","2019","USD","US Dollar","0","Units","2020","2020",30354.8487119961,,
"CZE","Czech Republic","USDPPP","In 2020 constant prices at 2020 USD PPPs","2020","2020","USD","US Dollar","0","Units","2020","2020",29884.5888161355,,
